Be0, Be1, Be2, Be3, Be4, Be5, Be6, Be7, Be8, Be9, Be10, Be11, Be12, Be13, Be14, Be15, Be16, Be17, Be18, Be19, Be20, Be21, Be22, Be23, Be24, Be25, Where 26, Where 27, Where 28, Where 29, Where 30, Where 31, Where 32, Where 33, Where 34, Where 35, Where 36, Where 37, Where 38, Where 39, Where 40, Where 41, Where 42, Where 43, Where 44, Where 49, Where 50, Where 51, Where 52, Where 53, Where 54 Where 55, Where 56, Where 57, Where 58, Where 59, Where 60, Where 61, Where 62, Where 63, Where 64, Where 65, Where 66, Where 67, Where 68, Where 69, Where 70, Where 71, Where 72, Where 73, Where 74, Where 75, Where 76, Where 77, Where 78, Where 79, Where 80, Where 81, Where 82, Where 83, Where 84, Where 85, Where 86, Where 87, Where 88, Where 89, Where 90, Where 91, Where 92
70,0.22648342,0.22988022,0.2308933,0.22160652,0.21939227,0.23448281,0.23637005,0.22351434,0.2303476,0.2174498,0.2136778,0.22418937,0.22994421,0.22989449,0.24496124,0.22253658,0.22914457,0.24089902,0.23330627,0.23087567,0.22704353,0.21535698,0.2411718,0.22781865,0.2795859,0.26915638,0.29011394,0.27923173,0.26307888,0.30158887,0.2985742,0.27812352,0.2810804,0.26615756,0.26843596,0.27309245,0.26834835,0.28049025,0.25727993,0.24553105,0.25038408,0.25589532,0.25639391,0.26679475,0.23485574,0.22722525,0.24417071,0.25771435,0.25018839,0.23011083,0.21436092,0.23266162,0.24663772,0.23563574,0.24927928,0.23726548,0.21124784,0.23938428,0.21664378,0.22415161,0.24224072,0.20919893,0.22978064,0.23914244,0.22392789,0.23904573,0.20229789,0.17907381,0.20418312,0.17263358,0.0,0.1871663,0.17241661,0.13594412,0.20453241,0.20845599,0.18344657,0.16864184,0.20480879,0.20235222,0.20051361,0.18071578,0.17475505,0.1862411,0.199497,0.1749323,0.18801339,0.055415478
71,0.25705737,0.23781274,0.24285626,0.24793805,0.23748273,0.2395204,0.24399773,0.24336168,0.24860562,0.2397909,0.23933978,0.23455797,0.23153479,0.22519364,0.24309359,0.23757793,0.23599911,0.23338655,0.23521562,0.22356373,0.22250515,0.22146575,0.23723246,0.22970532,0.26485113,0.26102401,0.24855741,0.26431091,0.25570644,0.27083388,0.25441314,0.26461097,0.25484843,0.27740636,0.25670346,0.26400311,0.27595611,0.27902326,0.26014593,0.25772261,0.26207726,0.25666736,0.26392239,0.2715455,0.24627751,0.27480199,0.27269226,0.26470534,0.26136928,0.2610808,0.25750911,0.26885314,0.26574451,0.27643555,0.27150342,0.2680371,0.20705281,0.26676396,0.26614245,0.26371028,0.27288122,0.2124424,0.26318232,0.27565656,0.26849074,0.26378995,0.18813173,0.20187895,0.19416629,0.12260965,0.1871663,0.0,0.18814082,0.19700966,0.15864976,0.14381692,0.19636887,0.18148389,0.14472425,0.14322896,0.14725114,0.18852888,0.1832438,0.15383605,0.09926085,0.18784888,0.11228559,0.17656685
72,0.23694324,0.2276334,0.22795941,0.21164516,0.22824144,0.21630968,0.21493006,0.22500349,0.2247942,0.21468355,0.21728048,0.21740091,0.23969426,0.22692796,0.24481832,0.23955887,0.23140889,0.2380242,0.23775474,0.23072212,0.2271647,0.22832316,0.23821643,0.23282938,0.29125255,0.29238065,0.28634137,0.27036075,0.26889991,0.30078967,0.28441898,0.28487888,0.27982278,0.29465487,0.275169,0.28542759,0.29166403,0.29607513,0.27893363,0.26763966,0.25334473,0.24897777,0.27931078,0.26983438,0.26237968,0.25481393,0.27553319,0.23192195,0.26531254,0.26551514,0.24235406,0.26317443,0.22437064,0.25494982,0.26628354,0.26031525,0.14450821,0.22865068,0.24522196,0.25809379,0.26859867,0.14917954,0.2147304,0.2623295,0.24926522,0.27350929,0.13232608,0.078459912,0.23084597,0.20577212,0.17241661,0.18814082,0.0,0.196616,0.1940661,0.19327457,0.067689347,0.10878226,0.19364608,0.19851741,0.21125718,0.062113154,0.086492204,0.20480191,0.21422195,0.061092184,0.20320983,0.17879632
73,0.21962784,0.23531048,0.22052402,0.24088594,0.24366965,0.25736568,0.25602599,0.22534728,0.23118742,0.24057622,0.21761305,0.22051555,0.24646508,0.25015069,0.25467115,0.25824369,0.24371156,0.25394931,0.24747322,0.2469085,0.23993842,0.23216856,0.25477534,0.25599067,0.27883934,0.28793494,0.28735634,0.26764881,0.26620639,0.28231258,0.28857628,0.27747971,0.2782088,0.29078205,0.26904606,0.283635,0.2772829,0.28012776,0.27944568,0.27900215,0.26095782,0.25460179,0.28296789,0.28442753,0.24877627,0.25524562,0.26771407,0.26252162,0.26566809,0.25166309,0.24939079,0.24875303,0.26160017,0.26704898,0.25548374,0.26119497,0.21223043,0.26200681,0.23949379,0.24503268,0.27000938,0.21282226,0.24672243,0.25720653,0.25856477,0.25163192,0.20935846,0.18897601,0.19301223,0.19891301,0.13594412,0.19700966,0.196616,0.0,0.16237962,0.17189564,0.18483824,0.17754442,0.17534137,0.18220367,0.17885087,0.19764752,0.17881448,0.15737493,0.17045228,0.1906659,0.18809368,0.12114895
74,0.2256949,0.25376886,0.21406675,0.23009035,0.24123635,0.22598508,0.223832,0.22359053,0.23559644,0.22048731,0.22425743,0.23070514,0.23323292,0.23804579,0.23742194,0.25337323,0.24036809,0.23645715,0.24765591,0.2389018,0.23602431,0.22985253,0.23686089,0.24670937,0.2863028,0.2890851,0.2725874,0.28052271,0.26390938,0.27621792,0.27821934,0.28429247,0.27578101,0.26967927,0.27779078,0.26598513,0.2646146,0.26597245,0.27437037,0.26288275,0.24333188,0.25190749,0.25998773,0.27036665,0.27538065,0.28056047,0.28318643,0.26415022,0.27914351,0.27130805,0.26127192,0.28197313,0.25856106,0.26623885,0.28105106,0.27921917,0.20734763,0.25720419,0.25950098,0.28055877,0.29197881,0.21805457,0.26501553,0.26839447,0.27284482,0.27941546,0.20494124,0.19404447,0.150734,0.14399681,0.20453241,0.15864976,0.1940661,0.16237962,0.0,0.10806937,0.18174185,0.14964111,0.096660887,0.10765049,0.10986792,0.19774224,0.16897351,0.13237307,0.12091,0.18496343,0.15311821,0.20279698
75,0.24116677,0.2516033,0.2267551,0.2454312,0.23863621,0.23399277,0.23988441,0.23868019,0.25184069,0.22506658,0.23219091,0.22578182,0.23060704,0.23878125,0.24883537,0.24842741,0.23960758,0.24337865,0.24921359,0.237931,0.23837737,0.23099827,0.24114934,0.241033,0.27649843,0.28169215,0.26528179,0.27989587,0.25928023,0.27942337,0.27642213,0.28226737,0.27473217,0.28082185,0.27529691,0.2769103,0.28284874,0.28343393,0.2625258,0.26284629,0.25234256,0.25230482,0.27021,0.26965205,0.26586347,0.2852096,0.2796274,0.25656505,0.27898623,0.2722685,0.26549232,0.27427069,0.26694044,0.2804454,0.2802321,0.27615093,0.22323611,0.2711356,0.2664791,0.26763098,0.29217256,0.2218045,0.26375098,0.27242791,0.28093794,0.27288879,0.21647009,0.21352448,0.18435744,0.14535628,0.20845599,0.14381692,0.19327457,0.17189564,0.10806937,0.0,0.17554443,0.16677039,0.063554802,0.1260669,0.13200495,0.20327968,0.18029211,0.13939693,0.14081769,0.19672255,0.14781607,0.20424387
76,0.25892987,0.25785334,0.24558337,0.23377762,0.24004053,0.23673747,0.23279947,0.25018515,0.2496466,0.23383373,0.2468468,0.24397293,0.26153283,0.24679717,0.26689451,0.26285939,0.2544746,0.26164172,0.26158631,0.25123485,0.24962723,0.25372838,0.26067014,0.25562276,0.30162626,0.30632768,0.29092583,0.28001938,0.28038013,0.30679751,0.28443019,0.29989472,0.29047738,0.30482962,0.28426722,0.2972291,0.30258361,0.30298176,0.29360631,0.28592401,0.25704587,0.25885074,0.29206902,0.28670248,0.27456876,0.26417293,0.2823109,0.2388087,0.28334252,0.27681669,0.25619219,0.27196502,0.22798218,0.2632141,0.27491877,0.27506222,0.16094855,0.23851045,0.25205246,0.27241037,0.28866444,0.16343648,0.22529574,0.27176439,0.26986215,0.28230674,0.14472624,0.10232645,0.23587993,0.21083633,0.18344657,0.19636887,0.067689347,0.18483824,0.18174185,0.17554443,0.0,0.090953035,0.17727146,0.18642455,0.20868139,0.095369529,0.065564003,0.19363643,0.21573927,0.09592979,0.20571925,0.19541821
77,0.24311848,0.25870587,0.23178747,0.22223298,0.22760933,0.21920481,0.22071758,0.23304662,0.24157058,0.21707779,0.23514802,0.24404944,0.24988332,0.24529592,0.25646626,0.26106945,0.25040176,0.25233889,0.25464858,0.24571721,0.23999726,0.24333699,0.25354325,0.25432931,0.29251017,0.29751769,0.27287355,0.2694996,0.26933757,0.28842916,0.27222297,0.2910609,0.27918112,0.27357647,0.27782024,0.2556893,0.26796911,0.26650585,0.27241362,0.26398875,0.23423842,0.24082664,0.26078459,0.26002737,0.2661715,0.27338229,0.26948406,0.23748137,0.274715,0.25965857,0.25977677,0.27259653,0.23580723,0.25643629,0.27355218,0.26926908,0.16724914,0.23615261,0.26031395,0.27097742,0.27746188,0.17907721,0.23981536,0.27249017,0.27060086,0.26656449,0.15680822,0.12310537,0.20824065,0.17167736,0.16864184,0.18148389,0.10878226,0.17754442,0.14964111,0.16677039,0.090953035,0.0,0.16164041,0.15891766,0.17994288,0.1256595,0.09277741,0.18105992,0.16797566,0.11556904,0.19169329,0.1782722
78,0.2281523,0.23669594,0.2134097,0.23024859,0.22989652,0.22611221,0.22718336,0.22057795,0.23417782,0.21245434,0.2264168,0.22348719,0.21747037,0.22854907,0.2269727,0.23416375,0.2249178,0.22603889,0.2355326,0.2297332,0.22288861,0.22044414,0.22454552,0.2263188,0.27413398,0.27250973,0.2702992,0.27620816,0.25438039,0.27352033,0.2818788,0.27636683,0.26932152,0.26422381,0.27269338,0.2687975,0.26657827,0.26701723,0.25656403,0.24925479,0.23729939,0.24674949,0.25042784,0.25226186,0.25090325,0.26608839,0.26222612,0.24747369,0.26327746,0.25711302,0.25743573,0.25736548,0.25968563,0.26368289,0.27189494,0.26044128,0.20714651,0.25553544,0.25095835,0.26532061,0.28325872,0.21255693,0.26338288,0.2572706,0.26710971,0.25495805,0.20405949,0.19988672,0.16675242,0.134048,0.20480879,0.14472425,0.19364608,0.17534137,0.096660887,0.063554802,0.17727146,0.16164041,0.0,0.12320313,0.11380714,0.19717812,0.17377316,0.13806347,0.1335534,0.19023779,0.15113835,0.20273056
79,0.23368479,0.25139038,0.2211391,0.24425128,0.223067,0.2237649,0.22889065,0.22940088,0.23967036,0.23768984,0.22928776,0.23150386,0.23841416,0.24514121,0.2338815,0.25407161,0.24803561,0.22921471,0.2527609,0.24209819,0.22470813,0.23705903,0.22808702,0.24953256,0.27271909,0.28499612,0.26052116,0.27717127,0.26488349,0.27199493,0.26285926,0.2735703,0.26426392,0.27726481,0.27783717,0.26000193,0.27648894,0.2767472,0.27296666,0.26786108,0.25358858,0.24848136,0.26882184,0.2732453,0.25302308,0.26574539,0.26314042,0.2479048,0.27012307,0.25522999,0.25126094,0.25390158,0.24861081,0.26541402,0.26709475,0.26064423,0.20510148,0.24921122,0.25312512,0.2604555,0.27213979,0.21063864,0.25216662,0.25888642,0.2650316,0.26143036,0.19858921,0.1985032,0.163329,0.15012922,0.20235222,0.14322896,0.19851741,0.18220367,0.10765049,0.1260669,0.18642455,0.15891766,0.12320313,0.0,0.134147,0.2026825,0.17500506,0.14249515,0.11978889,0.18744221,0.13499547,0.19816766
80,0.23494762,0.24677404,0.22236776,0.24233074,0.2373563,0.23731284,0.24195553,0.22122536,0.24345656,0.2322769,0.22986991,0.23223,0.22648551,0.23082263,0.23898386,0.23511638,0.2292969,0.23493105,0.23435263,0.22819085,0.23378888,0.22262469,0.23940705,0.24156475,0.26993864,0.26697353,0.25456737,0.26541574,0.25264128,0.26956022,0.26516521,0.26677874,0.2560255,0.2525929,0.26717768,0.24483091,0.25724781,0.26332227,0.24938348,0.24273512,0.23327422,0.24376196,0.24250779,0.25397751,0.25704158,0.267494,0.26573068,0.25642086,0.25693768,0.25163418,0.25617707,0.26479358,0.26625925,0.26150217,0.27608969,0.25353097,0.20717394,0.24715455,0.25134606,0.27045232,0.26732767,0.21791316,0.25594681,0.26091695,0.25551553,0.25634618,0.19722843,0.21905217,0.17621227,0.14639798,0.20051361,0.14725114,0.21125718,0.17885087,0.10986792,0.13200495,0.20868139,0.17994288,0.11380714,0.134147,0.0,0.21190418,0.19214046,0.13811081,0.1160657,0.20366371,0.15198526,0.19543275
81,0.245267,0.23224536,0.23400373,0.21415518,0.23311915,0.21438874,0.21416408,0.22967277,0.23053276,0.21847068,0.22652993,0.22700965,0.24198289,0.22907244,0.24214381,0.23788711,0.23135166,0.23619162,0.23712922,0.23467161,0.22704474,0.22838382,0.23343722,0.23490594,0.30129333,0.30128546,0.28470516,0.27473836,0.27455822,0.31182333,0.28664158,0.29096811,0.29176079,0.30076692,0.28452333,0.28013627,0.29807805,0.30091931,0.28567921,0.27082812,0.26105699,0.25570384,0.28490866,0.27746399,0.26235271,0.26070958,0.27095344,0.23021957,0.26773598,0.26258375,0.24821554,0.26227395,0.2265402,0.25924593,0.27287177,0.26123854,0.14584704,0.22628392,0.25069495,0.25892929,0.26917443,0.14501414,0.21484755,0.26901814,0.25773323,0.2732579,0.12737865,0.070615205,0.23048599,0.20764379,0.18071578,0.18852888,0.062113154,0.19764752,0.19774224,0.20327968,0.095369529,0.1256595,0.19717812,0.2026825,0.21190418,0.0,0.10414092,0.19910525,0.21540238,0.037684078,0.20535555,0.18495196
82,0.24719823,0.26682507,0.2375949,0.2350094,0.23073882,0.23364178,0.23283844,0.24703448,0.2517573,0.23081275,0.24663985,0.24598555,0.25585631,0.25315293,0.25599911,0.25771863,0.25565554,0.25708992,0.26289348,0.25210644,0.23776588,0.25207696,0.25322828,0.25926107,0.3019978,0.30492249,0.27728743,0.28453856,0.27083974,0.2993855,0.27521634,0.30099823,0.29186969,0.28814212,0.28719535,0.27638944,0.28946817,0.29138231,0.28643648,0.27576996,0.24332682,0.24298649,0.27585317,0.27728632,0.26278474,0.25422865,0.26835544,0.23260213,0.26833876,0.26012705,0.24846064,0.2590557,0.21616057,0.24929676,0.26023475,0.2600731,0.16016411,0.22893732,0.24633201,0.26370163,0.27009858,0.16314753,0.21284216,0.2562919,0.26059629,0.26583203,0.14531482,0.10699043,0.21772467,0.19009314,0.17475505,0.1832438,0.086492204,0.17881448,0.16897351,0.18029211,0.065564003,0.09277741,0.17377316,0.17500506,0.19214046,0.10414092,0.0,0.17592194,0.18854757,0.10538731,0.19502138,0.18259059
83,0.23252053,0.25086339,0.22230672,0.23142441,0.23106168,0.21254259,0.21771117,0.23715509,0.23755069,0.22179393,0.23367429,0.23715906,0.22799287,0.22308079,0.23164971,0.24082624,0.22784325,0.22533124,0.23674214,0.22463497,0.22414941,0.21757914,0.22609662,0.23930057,0.27044048,0.27650407,0.25692908,0.26561446,0.24234243,0.26272028,0.25674052,0.2653059,0.25655788,0.25077817,0.26758377,0.26194239,0.25588353,0.25474878,0.24926924,0.24843113,0.23112876,0.22105757,0.24624746,0.25229506,0.23904866,0.24820829,0.25095007,0.24222405,0.25395396,0.24159821,0.24488344,0.24296663,0.2241407,0.25281318,0.24587051,0.25143,0.19663986,0.22772619,0.24188617,0.25359002,0.25050327,0.20382856,0.23397437,0.24527025,0.24563481,0.245984,0.19735234,0.20135819,0.16391854,0.16196857,0.1862411,0.15383605,0.20480191,0.15737493,0.13237307,0.13939693,0.19363643,0.18105992,0.13806347,0.14249515,0.13811081,0.19910525,0.17592194,0.0,0.11230412,0.20047316,0.16721701,0.18739658
84,0.21881571,0.23590803,0.20949253,0.23953711,0.23015288,0.21744698,0.21877008,0.22368746,0.23457897,0.23019947,0.2209693,0.23041191,0.23643632,0.23774681,0.23293395,0.25213232,0.24603084,0.23452596,0.2444568,0.23922392,0.22715202,0.22715569,0.23042977,0.25190275,0.26493658,0.27332774,0.24745003,0.26334813,0.25643726,0.2545719,0.24870168,0.2643311,0.25226032,0.26264673,0.26573684,0.24394914,0.25252223,0.25257866,0.26061111,0.26090404,0.23731701,0.23162027,0.25497504,0.26394206,0.2591254,0.27207075,0.27060886,0.26230429,0.26154372,0.25303765,0.25871181,0.26522938,0.25405984,0.26474394,0.26681266,0.25950948,0.21238164,0.25315773,0.25886761,0.26923202,0.26694044,0.22119511,0.26324652,0.26310132,0.26077842,0.26157646,0.20861918,0.21282665,0.16130446,0.13225878,0.199497,0.09926085,0.21422195,0.17045228,0.12091,0.14081769,0.21573927,0.16797566,0.1335534,0.11978889,0.1160657,0.21540238,0.18854757,0.11230412,0.0,0.20573678,0.15581868,0.19695444
85,0.23696011,0.22849335,0.23373331,0.20865137,0.232332,0.21353292,0.21072447,0.22513718,0.22639228,0.2135744,0.21914483,0.21680758,0.24289333,0.22761532,0.24816821,0.24162648,0.23552136,0.23799517,0.23740032,0.23208781,0.22514617,0.23232906,0.2396014,0.23556055,0.29483142,0.29337864,0.28471117,0.26234695,0.27160421,0.30024222,0.28579515,0.28330219,0.28574407,0.29636416,0.27617545,0.28007943,0.28540119,0.29045298,0.28168885,0.27111936,0.25119658,0.25089654,0.280997,0.27543063,0.25803846,0.25640709,0.2718198,0.22770405,0.26333071,0.26085608,0.24370379,0.26183272,0.22808066,0.25803621,0.26737931,0.25991421,0.15050572,0.23171094,0.24609181,0.25676591,0.26547837,0.15020018,0.21417999,0.26331576,0.2548164,0.26941099,0.13410143,0.070374965,0.22574689,0.19877473,0.1749323,0.18784888,0.061092184,0.1906659,0.18496343,0.19672255,0.09592979,0.11556904,0.19023779,0.18744221,0.20366371,0.037684078,0.10538731,0.20047316,0.20573678,0.0,0.20222987,0.179862
86,0.25873185,0.26517569,0.25021448,0.20932709,0.2624948,0.21951232,0.22204496,0.24640515,0.26573741,0.22208333,0.25081651,0.25422942,0.23326743,0.22831057,0.24395505,0.23793676,0.23337486,0.24083983,0.24746744,0.22681562,0.22946255,0.23041329,0.24086909,0.23910396,0.27427004,0.27848425,0.25769918,0.27067925,0.25642651,0.28455349,0.2626506,0.27054538,0.25887817,0.2754917,0.26320407,0.26922569,0.27957418,0.28881285,0.26419646,0.26358359,0.26183888,0.2571933,0.26154492,0.27194724,0.22548368,0.24335306,0.25133321,0.27563732,0.23369895,0.23595272,0.22337839,0.23560396,0.26045607,0.23600097,0.24686051,0.24283206,0.22522723,0.26318624,0.22790425,0.22776907,0.24785955,0.24429144,0.2524403,0.23691807,0.2365838,0.23253196,0.21719514,0.21868451,0.18540699,0.14058671,0.18801339,0.11228559,0.20320983,0.18809368,0.15311821,0.14781607,0.20571925,0.19169329,0.15113835,0.13499547,0.15198526,0.20535555,0.19502138,0.16721701,0.15581868,0.20222987,0.0,0.18373445
87,0.22716484,0.23091778,0.23529046,0.22036232,0.22641665,0.2337592,0.2342715,0.22894565,0.22800413,0.21807751,0.22273793,0.22263675,0.22400765,0.22971177,0.24477587,0.22544347,0.23089172,0.24134891,0.23400488,0.22812581,0.23092292,0.21775877,0.24037281,0.23100182,0.28612219,0.27108572,0.29272688,0.27689099,0.26358747,0.2961707,0.30044821,0.27961143,0.28729812,0.27585148,0.27923827,0.28552748,0.27992284,0.28944945,0.26972758,0.25864282,0.26369329,0.263524,0.26419781,0.26773568,0.24008021,0.23451674,0.25554013,0.25602739,0.25225968,0.23666168,0.22462735,0.23179528,0.24528542,0.24430801,0.25474508,0.24464597,0.2061916,0.24310115,0.22410878,0.23173179,0.24945027,0.20264418,0.23425748,0.2446473,0.23808295,0.2483372,0.19807527,0.17763709,0.21084883,0.17217805,0.055415478,0.17656685,0.17879632,0.12114895,0.20279698,0.20424387,0.19541821,0.1782722,0.20273056,0.19816766,0.19543275,0.18495196,0.18259059,0.18739658,0.19695444,0.179862,0.18373445,0.0
